Maakond;Vanuserühm;Murdekeele.oskus;Usk;Arv;Sugu
Lääne maakond;65 ja vanemad;Setu murrak;Maausuline;0;Naine
Lääne maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Lääne maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Lääne maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Lääne maakond;65 ja vanemad;Ei oska murdeid;Maausuline;4;Naine
Lääne maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Oskab mõnda murret;Maausuline;0;Naine
Lääne-Viru maakond;15-29;idamurre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;keskmurre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;läänemurre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Mulgi murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;rannikumurre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;saarte murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Tartu murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Võru murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Setu murrak;Maausuline;0;Naine
Lääne-Viru maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;15-29;Ei oska murdeid;Maausuline;5;Naine
Lääne-Viru maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Oskab mõnda murret;Maausuline;0;Naine
Lääne-Viru maakond;30-49;idamurre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;keskmurre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;läänemurre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Mulgi murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;rannikumurre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;saarte murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Kihnu murrak;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Tartu murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Võru murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Setu murrak;Maausuline;0;Naine
Lääne-Viru maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;30-49;Ei oska murdeid;Maausuline;13;Naine
Lääne-Viru maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Oskab mõnda murret;Maausuline;3;Naine
Lääne-Viru maakond;50-64;idamurre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;keskmurre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;läänemurre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Mulgi murre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;rannikumurre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;saarte murre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Kihnu murrak;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Tartu murre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Võru murre;Maausuline;3;Naine
Lääne-Viru maakond;50-64;Setu murrak;Maausuline;1;Naine
Lääne-Viru maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Lõuna-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;50-64;Ei oska murdeid;Maausuline;15;Naine
Lääne-Viru maakond;50-64;Murdekeele oskus teadmata;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Oskab mõnda murret;Maausuline;2;Naine
Lääne-Viru maakond;65 ja vanemad;idamurre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;keskmurre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;läänemurre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Mulgi murre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;rannikumurre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;saarte murre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Kihnu murrak;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Tartu murre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Võru murre;Maausuline;2;Naine
Lääne-Viru maakond;65 ja vanemad;Setu murrak;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Lääne-Viru maakond;65 ja vanemad;Ei oska murdeid;Maausuline;10;Naine
Lääne-Viru maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Põlva maakond;15-29;Oskab mõnda murret;Maausuline;4;Naine
Põlva maakond;15-29;idamurre;Maausuline;0;Naine
Põlva maakond;15-29;keskmurre;Maausuline;0;Naine
Põlva maakond;15-29;läänemurre;Maausuline;0;Naine
Põlva maakond;15-29;Mulgi murre;Maausuline;0;Naine
Põlva maakond;15-29;rannikumurre;Maausuline;0;Naine
Põlva maakond;15-29;saarte murre;Maausuline;0;Naine
Põlva maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Põlva maakond;15-29;Tartu murre;Maausuline;0;Naine
Põlva maakond;15-29;Võru murre;Maausuline;4;Naine
Põlva maakond;15-29;Setu murrak;Maausuline;1;Naine
Põlva maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Põlva maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Põlva maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Põlva maakond;15-29;Ei oska murdeid;Maausuline;3;Naine
Põlva maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Põlva maakond;30-49;Oskab mõnda murret;Maausuline;10;Naine
Põlva maakond;30-49;idamurre;Maausuline;0;Naine
Põlva maakond;30-49;keskmurre;Maausuline;0;Naine
Põlva maakond;30-49;läänemurre;Maausuline;0;Naine
Põlva maakond;30-49;Mulgi murre;Maausuline;0;Naine
Põlva maakond;30-49;rannikumurre;Maausuline;0;Naine
Põlva maakond;30-49;saarte murre;Maausuline;0;Naine
Põlva maakond;30-49;Kihnu murrak;Maausuline;0;Naine
Põlva maakond;30-49;Tartu murre;Maausuline;1;Naine
Põlva maakond;30-49;Võru murre;Maausuline;9;Naine
Põlva maakond;30-49;Setu murrak;Maausuline;0;Naine
Põlva maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Põlva maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Põlva maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Põlva maakond;30-49;Ei oska murdeid;Maausuline;2;Naine
Põlva maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Põlva maakond;50-64;Oskab mõnda murret;Maausuline;6;Naine
Põlva maakond;50-64;idamurre;Maausuline;0;Naine
Põlva maakond;50-64;keskmurre;Maausuline;0;Naine
Põlva maakond;50-64;läänemurre;Maausuline;0;Naine
Põlva maakond;50-64;Mulgi murre;Maausuline;0;Naine
Põlva maakond;50-64;rannikumurre;Maausuline;0;Naine
Põlva maakond;50-64;saarte murre;Maausuline;0;Naine
Põlva maakond;50-64;Kihnu murrak;Maausuline;0;Naine
Põlva maakond;50-64;Tartu murre;Maausuline;0;Naine
Põlva maakond;50-64;Võru murre;Maausuline;6;Naine
Põlva maakond;50-64;Setu murrak;Maausuline;0;Naine
Põlva maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Põlva maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Põlva maakond;50-64;Lõuna-Eesti murre;Maausuline;0;Naine
Põlva maakond;50-64;Ei oska murdeid;Maausuline;2;Naine
Põlva maakond;50-64;Murdekeele oskus teadmata;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Oskab mõnda murret;Maausuline;5;Naine
Põlva maakond;65 ja vanemad;idamurre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;keskmurre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;läänemurre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Mulgi murre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;rannikumurre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;saarte murre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Kihnu murrak;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Tartu murre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Võru murre;Maausuline;5;Naine
Põlva maakond;65 ja vanemad;Setu murrak;Maausuline;1;Naine
Põlva maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Põlva maakond;65 ja vanemad;Ei oska murdeid;Maausuline;1;Naine
Põlva maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Pärnu maakond;15-29;Oskab mõnda murret;Maausuline;0;Naine
Pärnu maakond;15-29;idamurre;Maausuline;0;Naine
Pärnu maakond;15-29;keskmurre;Maausuline;0;Naine
Pärnu maakond;15-29;läänemurre;Maausuline;0;Naine
Pärnu maakond;15-29;Mulgi murre;Maausuline;0;Naine
Pärnu maakond;15-29;rannikumurre;Maausuline;0;Naine
Pärnu maakond;15-29;saarte murre;Maausuline;0;Naine
Pärnu maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Pärnu maakond;15-29;Tartu murre;Maausuline;0;Naine
Pärnu maakond;15-29;Võru murre;Maausuline;0;Naine
Pärnu maakond;15-29;Setu murrak;Maausuline;0;Naine
Pärnu maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Pärnu maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Pärnu maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Pärnu maakond;15-29;Ei oska murdeid;Maausuline;3;Naine
Pärnu maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Pärnu maakond;30-49;Oskab mõnda murret;Maausuline;4;Naine
Pärnu maakond;30-49;idamurre;Maausuline;0;Naine
Pärnu maakond;30-49;keskmurre;Maausuline;0;Naine
Pärnu maakond;30-49;läänemurre;Maausuline;1;Naine
Pärnu maakond;30-49;Mulgi murre;Maausuline;0;Naine
Pärnu maakond;30-49;rannikumurre;Maausuline;1;Naine
Pärnu maakond;30-49;saarte murre;Maausuline;1;Naine
Pärnu maakond;30-49;Kihnu murrak;Maausuline;1;Naine
Pärnu maakond;30-49;Tartu murre;Maausuline;1;Naine
Pärnu maakond;30-49;Võru murre;Maausuline;0;Naine
Pärnu maakond;30-49;Setu murrak;Maausuline;0;Naine
Pärnu maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Pärnu maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Pärnu maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Pärnu maakond;30-49;Ei oska murdeid;Maausuline;21;Naine
Pärnu maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Pärnu maakond;50-64;Oskab mõnda murret;Maausuline;3;Naine
Pärnu maakond;50-64;idamurre;Maausuline;0;Naine
Pärnu maakond;50-64;keskmurre;Maausuline;0;Naine
Pärnu maakond;50-64;läänemurre;Maausuline;1;Naine
Pärnu maakond;50-64;Mulgi murre;Maausuline;1;Naine
Pärnu maakond;50-64;rannikumurre;Maausuline;0;Naine
Pärnu maakond;50-64;saarte murre;Maausuline;1;Naine
Pärnu maakond;50-64;Kihnu murrak;Maausuline;0;Naine
Pärnu maakond;50-64;Tartu murre;Maausuline;0;Naine
Pärnu maakond;50-64;Võru murre;Maausuline;0;Naine
Pärnu maakond;50-64;Setu murrak;Maausuline;0;Naine
Pärnu maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Pärnu maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Pärnu maakond;50-64;Lõuna-Eesti murre;Maausuline;0;Naine
Pärnu maakond;50-64;Ei oska murdeid;Maausuline;13;Naine
Pärnu maakond;50-64;Murdekeele oskus teadmata;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Oskab mõnda murret;Maausuline;7;Naine
Pärnu maakond;65 ja vanemad;idamurre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;keskmurre;Maausuline;1;Naine
Pärnu maakond;65 ja vanemad;läänemurre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Mulgi murre;Maausuline;2;Naine
Pärnu maakond;65 ja vanemad;rannikumurre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;saarte murre;Maausuline;1;Naine
Pärnu maakond;65 ja vanemad;Kihnu murrak;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Tartu murre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Võru murre;Maausuline;3;Naine
Pärnu maakond;65 ja vanemad;Setu murrak;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Pärnu maakond;65 ja vanemad;Ei oska murdeid;Maausuline;11;Naine
Pärnu maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Rapla maakond;15-29;Oskab mõnda murret;Maausuline;0;Naine
Rapla maakond;15-29;idamurre;Maausuline;0;Naine
Rapla maakond;15-29;keskmurre;Maausuline;0;Naine
Rapla maakond;15-29;läänemurre;Maausuline;0;Naine
Rapla maakond;15-29;Mulgi murre;Maausuline;0;Naine
Rapla maakond;15-29;rannikumurre;Maausuline;0;Naine
Rapla maakond;15-29;saarte murre;Maausuline;0;Naine
Rapla maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Rapla maakond;15-29;Tartu murre;Maausuline;0;Naine
Rapla maakond;15-29;Võru murre;Maausuline;0;Naine
Rapla maakond;15-29;Setu murrak;Maausuline;0;Naine
Rapla maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Rapla maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Rapla maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Rapla maakond;15-29;Ei oska murdeid;Maausuline;3;Naine
Rapla maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Rapla maakond;30-49;Oskab mõnda murret;Maausuline;3;Naine
Rapla maakond;30-49;idamurre;Maausuline;0;Naine
Rapla maakond;30-49;keskmurre;Maausuline;0;Naine
Rapla maakond;30-49;läänemurre;Maausuline;0;Naine
Rapla maakond;30-49;Mulgi murre;Maausuline;0;Naine
Rapla maakond;30-49;rannikumurre;Maausuline;0;Naine
Rapla maakond;30-49;saarte murre;Maausuline;1;Naine
Rapla maakond;30-49;Kihnu murrak;Maausuline;0;Naine
Rapla maakond;30-49;Tartu murre;Maausuline;0;Naine
Rapla maakond;30-49;Võru murre;Maausuline;2;Naine
Rapla maakond;30-49;Setu murrak;Maausuline;0;Naine
Rapla maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Rapla maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Rapla maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Rapla maakond;30-49;Ei oska murdeid;Maausuline;10;Naine
Rapla maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Rapla maakond;50-64;Oskab mõnda murret;Maausuline;4;Naine
Rapla maakond;50-64;idamurre;Maausuline;1;Naine
Rapla maakond;50-64;keskmurre;Maausuline;0;Naine
Rapla maakond;50-64;läänemurre;Maausuline;1;Naine
Rapla maakond;50-64;Mulgi murre;Maausuline;1;Naine
Rapla maakond;50-64;rannikumurre;Maausuline;0;Naine
Rapla maakond;50-64;saarte murre;Maausuline;0;Naine
Rapla maakond;50-64;Kihnu murrak;Maausuline;0;Naine
Rapla maakond;50-64;Tartu murre;Maausuline;0;Naine
Rapla maakond;50-64;Võru murre;Maausuline;1;Naine
Rapla maakond;50-64;Setu murrak;Maausuline;0;Naine
Rapla maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Rapla maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Rapla maakond;50-64;Lõuna-Eesti murre;Maausuline;0;Naine
Rapla maakond;50-64;Ei oska murdeid;Maausuline;17;Naine
Rapla maakond;50-64;Murdekeele oskus teadmata;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Oskab mõnda murret;Maausuline;1;Naine
Rapla maakond;65 ja vanemad;idamurre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;keskmurre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;läänemurre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Mulgi murre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;rannikumurre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;saarte murre;Maausuline;1;Naine
Rapla maakond;65 ja vanemad;Kihnu murrak;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Tartu murre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Võru murre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Setu murrak;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Rapla maakond;65 ja vanemad;Ei oska murdeid;Maausuline;4;Naine
Rapla maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Saare maakond;15-29;Oskab mõnda murret;Maausuline;3;Naine
Saare maakond;15-29;idamurre;Maausuline;0;Naine
Saare maakond;15-29;keskmurre;Maausuline;0;Naine
Saare maakond;15-29;läänemurre;Maausuline;0;Naine
Saare maakond;15-29;Mulgi murre;Maausuline;0;Naine
Saare maakond;15-29;rannikumurre;Maausuline;0;Naine
Saare maakond;15-29;saarte murre;Maausuline;3;Naine
Saare maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Saare maakond;15-29;Tartu murre;Maausuline;0;Naine
Saare maakond;15-29;Võru murre;Maausuline;0;Naine
Saare maakond;15-29;Setu murrak;Maausuline;0;Naine
Saare maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Saare maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Saare maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Saare maakond;15-29;Ei oska murdeid;Maausuline;0;Naine
Saare maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Saare maakond;30-49;Oskab mõnda murret;Maausuline;6;Naine
Saare maakond;30-49;idamurre;Maausuline;0;Naine
Saare maakond;30-49;keskmurre;Maausuline;0;Naine
Saare maakond;30-49;läänemurre;Maausuline;0;Naine
Saare maakond;30-49;Mulgi murre;Maausuline;0;Naine
Saare maakond;30-49;rannikumurre;Maausuline;0;Naine
Saare maakond;30-49;saarte murre;Maausuline;5;Naine
Saare maakond;30-49;Kihnu murrak;Maausuline;0;Naine
Saare maakond;30-49;Tartu murre;Maausuline;0;Naine
Saare maakond;30-49;Võru murre;Maausuline;1;Naine
Saare maakond;30-49;Setu murrak;Maausuline;1;Naine
Saare maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Saare maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Saare maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Saare maakond;30-49;Ei oska murdeid;Maausuline;3;Naine
Saare maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Saare maakond;50-64;Oskab mõnda murret;Maausuline;10;Naine
Saare maakond;50-64;idamurre;Maausuline;0;Naine
Saare maakond;50-64;keskmurre;Maausuline;0;Naine
Saare maakond;50-64;läänemurre;Maausuline;0;Naine
Saare maakond;50-64;Mulgi murre;Maausuline;0;Naine
Saare maakond;50-64;rannikumurre;Maausuline;0;Naine
Saare maakond;50-64;saarte murre;Maausuline;9;Naine
Saare maakond;50-64;Kihnu murrak;Maausuline;0;Naine
Saare maakond;50-64;Tartu murre;Maausuline;0;Naine
Saare maakond;50-64;Võru murre;Maausuline;0;Naine
Saare maakond;50-64;Setu murrak;Maausuline;0;Naine
Saare maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;1;Naine
Saare maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Saare maakond;50-64;Lõuna-Eesti murre;Maausuline;1;Naine
Saare maakond;50-64;Ei oska murdeid;Maausuline;5;Naine
Saare maakond;50-64;Murdekeele oskus teadmata;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Oskab mõnda murret;Maausuline;2;Naine
Saare maakond;65 ja vanemad;idamurre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;keskmurre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;läänemurre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Mulgi murre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;rannikumurre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;saarte murre;Maausuline;2;Naine
Saare maakond;65 ja vanemad;Kihnu murrak;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Tartu murre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Võru murre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Setu murrak;Maausuline;0;Naine
Saare maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Põhja-Eesti murre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Lõuna-Eesti murre;Maausuline;0;Naine
Saare maakond;65 ja vanemad;Ei oska murdeid;Maausuline;3;Naine
Saare maakond;65 ja vanemad;Murdekeele oskus teadmata;Maausuline;0;Naine
Tartu maakond;15-29;Oskab mõnda murret;Maausuline;20;Naine
Tartu maakond;15-29;idamurre;Maausuline;0;Naine
Tartu maakond;15-29;keskmurre;Maausuline;0;Naine
Tartu maakond;15-29;läänemurre;Maausuline;0;Naine
Tartu maakond;15-29;Mulgi murre;Maausuline;1;Naine
Tartu maakond;15-29;rannikumurre;Maausuline;1;Naine
Tartu maakond;15-29;saarte murre;Maausuline;3;Naine
Tartu maakond;15-29;Kihnu murrak;Maausuline;0;Naine
Tartu maakond;15-29;Tartu murre;Maausuline;1;Naine
Tartu maakond;15-29;Võru murre;Maausuline;14;Naine
Tartu maakond;15-29;Setu murrak;Maausuline;3;Naine
Tartu maakond;15-29;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Tartu maakond;15-29;Põhja-Eesti murre;Maausuline;0;Naine
Tartu maakond;15-29;Lõuna-Eesti murre;Maausuline;0;Naine
Tartu maakond;15-29;Ei oska murdeid;Maausuline;15;Naine
Tartu maakond;15-29;Murdekeele oskus teadmata;Maausuline;0;Naine
Tartu maakond;30-49;Oskab mõnda murret;Maausuline;31;Naine
Tartu maakond;30-49;idamurre;Maausuline;0;Naine
Tartu maakond;30-49;keskmurre;Maausuline;0;Naine
Tartu maakond;30-49;läänemurre;Maausuline;0;Naine
Tartu maakond;30-49;Mulgi murre;Maausuline;1;Naine
Tartu maakond;30-49;rannikumurre;Maausuline;0;Naine
Tartu maakond;30-49;saarte murre;Maausuline;5;Naine
Tartu maakond;30-49;Kihnu murrak;Maausuline;0;Naine
Tartu maakond;30-49;Tartu murre;Maausuline;3;Naine
Tartu maakond;30-49;Võru murre;Maausuline;22;Naine
Tartu maakond;30-49;Setu murrak;Maausuline;2;Naine
Tartu maakond;30-49;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Tartu maakond;30-49;Põhja-Eesti murre;Maausuline;0;Naine
Tartu maakond;30-49;Lõuna-Eesti murre;Maausuline;0;Naine
Tartu maakond;30-49;Ei oska murdeid;Maausuline;31;Naine
Tartu maakond;30-49;Murdekeele oskus teadmata;Maausuline;0;Naine
Tartu maakond;50-64;Oskab mõnda murret;Maausuline;16;Naine
Tartu maakond;50-64;idamurre;Maausuline;0;Naine
Tartu maakond;50-64;keskmurre;Maausuline;0;Naine
Tartu maakond;50-64;läänemurre;Maausuline;0;Naine
Tartu maakond;50-64;Mulgi murre;Maausuline;3;Naine
Tartu maakond;50-64;rannikumurre;Maausuline;0;Naine
Tartu maakond;50-64;saarte murre;Maausuline;2;Naine
Tartu maakond;50-64;Kihnu murrak;Maausuline;1;Naine
Tartu maakond;50-64;Tartu murre;Maausuline;4;Naine
Tartu maakond;50-64;Võru murre;Maausuline;7;Naine
Tartu maakond;50-64;Setu murrak;Maausuline;1;Naine
Tartu maakond;50-64;oskab murret, kuid täpne murre teadmata;Maausuline;0;Naine
Tartu maakond;50-64;Põhja-Eesti murre;Maausuline;0;Naine
Tartu maakond;50-64;Lõuna-Eesti murre;Maausuline;0;Naine
Tartu maakond;50-64;Ei oska murdeid;Maausuline;16;Naine
